X_Position,Z_Line,Z_Sine,Z_Triangle
8.29659318637275,6.24448897795591,2.36799231119718,6.02204408817635
8.33667334669339,6.25050100200401,2.40507739584463,5.99799599198397
8.37675350701403,6.2565130260521,2.44380806463498,5.97394789579158
8.41683366733467,6.2625250501002,2.48415975630605,5.9498997995992
8.45691382765531,6.2685370741483,2.52610688161527,5.92585170340681
8.49699398797595,6.27454909819639,2.56962283956726,5.90180360721443
8.53707414829659,6.28056112224449,2.61468003428294,5.87775551102204
8.57715430861724,6.28657314629258,2.66124989249965,5.85370741482966
8.61723446893788,6.29258517034068,2.70930288169104,5.82965931863727
8.65731462925852,6.29859719438878,2.75880852879524,5.80561122244489
8.69739478957916,6.30460921843687,2.80973543953956,5.78156312625251
8.7374749498998,6.31062124248497,2.86205131834932,5.75751503006012
8.77755511022044,6.31663326653307,2.91572298882824,5.73346693386774
8.81763527054108,6.32264529058116,2.97071641479747,5.70941883767535
8.85771543086172,6.32865731462926,3.02699672187982,5.68537074148297
8.89779559118236,6.33466933867735,3.08452821961545,5.66132264529058
8.93787575150301,6.34068136272545,3.1432744240953,5.6372745490982
8.97795591182365,6.34669338677355,3.20319808109744,5.61322645290581
9.01803607214429,6.35270541082164,3.26426118971211,5.58917835671343
9.05811623246493,6.35871743486974,3.32642502644014,5.56513026052104
9.09819639278557,6.36472945891784,3.38965016974974,5.54108216432866
9.13827655310621,6.37074148296593,3.45389652507581,5.51703406813627
9.17835671342685,6.37675350701403,3.51912335024616,5.49298597194389
9.21843687374749,6.38276553106212,3.58528928131836,5.4689378757515
9.25851703406814,6.38877755511022,3.65235235881093,5.44488977955912
9.29859719438878,6.39478957915832,3.72027005431215,5.42084168336673
9.33867735470942,6.40080160320641,3.78899929744967,5.39679358717435
9.37875751503006,6.40681362725451,3.85849650320387,5.37274549098196
9.4188376753507,6.41282565130261,3.92871759954748,5.34869739478958
9.45891783567134,6.4188376753507,3.99961805539412,5.32464929859719
9.49899799599198,6.4248496993988,4.07115290883791,5.30060120240481
9.53907815631263,6.43086172344689,4.14327679566633,5.27655310621243
9.57915831663327,6.43687374749499,4.21594397812818,5.25250501002004
9.61923847695391,6.44288577154309,4.28910837393838,5.22845691382765
9.65931863727455,6.44889779559118,4.36272358550135,5.20440881763527
9.69939879759519,6.45490981963928,4.43674292933426,5.18036072144289
9.73947895791583,6.46092184368737,4.51111946567163,5.1563126252505
9.77955911823647,6.46693386773547,4.58580602823243,5.13226452905812
9.81963927855711,6.47294589178357,4.66075525413084,5.10821643286573
9.85971943887776,6.47895791583166,4.73591961391165,5.08416833667335
9.8997995991984,6.48496993987976,4.81125144169134,5.06012024048096
9.93987975951904,6.49098196392786,4.88670296538569,5.03607214428858
9.97995991983968,6.49699398797595,4.96222633700463,5.01202404809619
10.0200400801603,6.50300601202405,5.03777366299537,5.01202404809619
10.060120240481,6.50901803607214,5.11329703461431,5.03607214428858
10.1002004008016,6.51503006012024,5.18874855830866,5.06012024048096
10.1402805611222,6.52104208416834,5.26408038608835,5.08416833667335
10.1803607214429,6.52705410821643,5.33924474586916,5.10821643286573
10.2204408817635,6.53306613226453,5.41419397176757,5.13226452905812
10.2605210420842,6.53907815631263,5.48888053432837,5.1563126252505
10.3006012024048,6.54509018036072,5.56325707066574,5.18036072144289
10.3406813627255,6.55110220440882,5.63727641449865,5.20440881763527
10.3807615230461,6.55711422845691,5.71089162606162,5.22845691382765
